Subject	BrainSeg	BrainSegNotVent	BrainSegNotVentSurf	VentricleChoroidVol	lhCortex	rhCortex	Cortex	lhCerebralWhiteMatter	rhCerebralWhiteMatter	CerebralWhiteMatter	SubCortGray	TotalGray	SupraTentorial	SupraTentorialNotVent	SupraTentorialNotVentVox	Mask	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0025781_ses-2_run-1	1174331.000000	1159996.000000	1159548.519644	9978.000000	259148.381130	256917.101279	516065.482409	211518.117567	210515.919668	422034.037235	57067.000000	707514.482409	1007567.519644	997589.519644	995515.000000	1672802.000000	0.811796	1.156381	38	34	72	1446583.756808	4746.7	120.5	15749.4	67061.5	8598.4	3655.9	4351.8	1850.1	1008.4	2389.7	18473.5	3815.4	1621.8	1108.4	347.9	3719.5	35.7	337.4	4722.2	229.3	15217.0	66359.3	7507.7	3621.7	4656.8	1814.3	3895.6	1678.5	537.8	3956.6	23.1	444.5	0.0	776.3	0.0	0.0	0.0	0.0	0.0	235.9	870.1	486.6	657.3	692.1	737.4
sub-0025782_ses-1_run-1	1286136.000000	1266923.000000	1266885.710216	15539.000000	275944.581167	277494.649934	553439.231101	245237.655531	245137.823583	490375.479114	67618.000000	747861.231101	1130006.710216	1114467.710216	1111357.000000	1723957.000000	0.765431	1.025995	46	42	88	1680277.587509	8317.6	651.9	15271.2	61286.0	8925.6	3891.2	6089.1	2811.1	970.7	1838.6	23728.1	4227.7	1854.9	964.1	400.8	4893.0	27.2	380.3	6008.3	391.4	14680.3	64094.8	8830.7	3758.3	6447.0	2247.5	4634.0	1916.5	479.9	4759.7	11.5	448.0	0.0	520.1	0.0	0.0	0.0	0.0	0.0	144.3	1224.2	658.2	572.4	677.0	1001.9
sub-0025782_ses-2_run-1	1283180.000000	1263540.000000	1263473.618203	15930.000000	272226.402264	272815.059088	545041.461352	249174.258995	247117.897855	496292.156851	66900.000000	737750.461352	1127176.618203	1111246.618203	1108177.000000	1744877.000000	0.762836	1.037309	47	52	99	1682118.529106	8486.7	698.0	15935.4	61082.2	8978.0	3887.1	6232.9	2526.6	1054.1	1792.9	23775.6	4203.3	1779.2	926.4	376.5	4859.6	23.9	393.0	6246.9	385.5	14691.1	63242.9	8452.1	3659.2	6267.9	2308.5	4665.5	1940.9	535.3	4719.1	14.0	407.9	0.0	534.0	0.0	0.0	0.0	0.0	0.0	147.2	1192.4	691.1	610.9	582.4	1073.8
sub-0025783_ses-1_run-1	1224323.000000	1204153.000000	1203793.097183	15652.000000	255759.437557	259648.133389	515407.570946	240528.903043	237540.623194	478069.526236	62574.000000	697339.570946	1074889.097183	1059237.097183	1056326.000000	1644143.000000	0.782665	1.051040	33	36	69	1564300.413079	7605.8	225.2	15025.9	56525.6	8176.5	4089.0	5659.3	1956.6	1452.4	2375.6	20801.6	4139.3	1865.9	897.8	443.7	4352.2	12.3	359.6	7464.7	169.5	14575.6	60656.2	8127.9	4067.7	5780.6	1943.9	4289.4	1820.3	566.0	4206.9	13.6	363.4	0.0	915.3	0.0	0.0	0.0	0.0	0.0	108.4	1020.4	664.7	534.6	688.8	853.3
sub-0025783_ses-2_run-1	1219851.000000	1198867.000000	1198585.798147	16216.000000	252349.307520	255718.649372	508067.956892	240304.835292	241581.005963	481885.841255	62531.000000	685875.956892	1071929.798147	1055713.798147	1052645.000000	1646869.000000	0.780456	1.053660	24	41	65	1562998.310594	7850.2	244.6	16731.4	55553.7	8077.7	4367.6	5741.8	2178.8	1525.7	2457.8	20996.3	4153.1	1767.4	953.6	376.9	4284.1	21.0	409.4	7736.9	151.9	15307.3	57383.0	7971.5	4044.2	5560.8	2036.9	4353.8	1775.3	539.1	4135.7	12.9	399.2	0.0	818.1	0.0	0.0	0.0	0.0	0.0	224.9	1031.2	666.5	732.9	701.7	817.9
sub-0025784_ses-1_run-1	1148454.000000	1130842.000000	1130654.419952	14086.000000	238260.434326	238554.572164	476815.006491	221115.536489	221340.876972	442456.413461	61254.000000	659403.006491	997055.419952	982969.419952	980596.000000	1531726.000000	0.793054	1.057718	58	37	95	1448141.642685	6416.3	438.4	14855.5	60081.1	9071.3	4080.0	3889.0	2040.0	1116.9	1693.0	20838.6	4778.6	1894.0	917.9	269.9	4046.2	29.4	342.6	7024.1	269.0	15090.6	60210.6	7525.3	4091.5	4959.4	2108.7	4567.4	1913.7	492.1	4198.4	13.2	324.6	0.0	1306.1	0.0	0.0	0.0	0.0	0.0	130.7	771.6	537.4	510.2	779.9	965.8
sub-0025784_ses-2_run-1	1154652.000000	1137324.000000	1137286.405820	13816.000000	247543.443878	249801.652771	497345.096650	212933.259125	214679.050045	427612.309170	62252.000000	679391.096650	1003608.405820	989792.405820	987147.000000	1515100.000000	0.786788	1.032399	73	47	120	1467552.146513	6234.2	486.8	15650.9	59220.7	9353.9	4210.3	4428.9	2188.2	1050.0	1663.0	20949.1	4651.2	1789.0	887.4	312.7	4059.1	26.0	315.9	6691.9	268.0	15471.9	59862.8	7927.5	4185.0	5139.6	1877.8	4465.5	1882.7	473.8	4128.9	15.0	331.9	0.0	1441.3	0.0	0.0	0.0	0.0	0.0	168.7	969.9	627.2	503.4	782.7	1025.0
sub-0025785_ses-1_run-1	965604.000000	955556.000000	955579.446878	7156.000000	215677.546477	214765.243255	430442.789732	175543.262241	175261.394906	350804.657146	50938.000000	582333.789732	841180.446878	834024.446878	832131.000000	1317543.000000	0.819472	1.118150	25	30	55	1178323.922602	3724.3	424.9	11917.1	51607.4	6901.9	2956.0	3823.8	1592.5	715.9	1580.8	16373.6	3882.9	1495.0	748.1	308.6	3647.3	5.5	298.3	2846.8	450.8	11492.2	48785.6	6382.3	2858.5	4397.5	1569.3	3959.8	1729.1	470.6	3549.5	13.3	144.5	0.0	583.9	0.0	0.0	0.0	0.0	0.0	103.1	772.0	385.2	635.2	516.3	750.3
sub-0025785_ses-2_run-1	962016.000000	952712.000000	952696.383906	6540.000000	211580.606707	211110.388400	422690.995107	178843.926129	178941.462670	357785.388799	50409.000000	572580.995107	839361.383906	832821.383906	830775.000000	1319315.000000	0.812884	1.114794	34	23	57	1183460.359004	3340.1	409.7	12251.9	50561.1	7332.9	2807.8	3803.2	1692.2	690.7	1485.8	16186.7	3832.3	1510.8	778.0	342.5	3470.1	24.4	294.5	2552.3	520.8	11137.8	48294.3	6113.3	2827.4	4450.0	1704.5	3813.7	1602.3	425.3	3311.2	15.7	175.4	0.0	862.8	0.0	0.0	0.0	0.0	0.0	232.9	788.5	416.6	717.7	575.3	716.2
sub-0025786_ses-1_run-1	1215986.000000	1202084.000000	1201885.300230	10878.000000	258917.361390	260389.608579	519306.969969	235402.926761	236124.403500	471527.330261	61851.000000	696679.969969	1066740.300230	1055862.300230	1052764.000000	1574512.000000	0.826985	1.070816	62	56	118	1470384.908769	6429.2	185.9	18341.0	55763.9	7879.6	3365.5	5213.8	2314.6	964.1	1362.3	21717.6	4455.5	1803.3	801.4	509.0	4710.2	25.2	420.2	3826.0	491.2	16434.3	58538.8	7591.2	3247.8	5159.8	2211.3	4691.4	2026.8	540.3	4569.6	11.7	279.6	0.0	962.4	0.0	0.0	0.0	0.0	0.0	164.1	1208.2	587.9	582.8	508.1	972.9
sub-0025786_ses-2_run-1	1203906.000000	1189515.000000	1189170.228559	11248.000000	255074.957550	252813.060342	507888.017891	238283.190420	236685.020248	474968.210668	60916.000000	682861.017891	1057749.228559	1046501.228559	1043978.000000	1545523.000000	0.811793	1.042145	29	37	66	1483021.114666	6600.4	257.6	16480.4	55842.6	7689.8	3332.7	5146.7	2262.1	975.9	1518.6	21967.8	4346.5	1819.6	786.6	494.0	4398.5	25.7	456.5	3969.1	533.4	16075.9	57242.4	7496.7	3181.3	5262.9	2184.5	4685.2	2044.3	548.2	4325.9	14.1	291.4	0.0	1230.8	0.0	0.0	0.0	0.0	0.0	181.3	1174.9	615.5	560.6	600.9	861.9
sub-0025787_ses-1_run-1	1215205.000000	1201810.000000	1201523.939753	9771.000000	268261.785255	269717.910245	537979.695500	227420.947779	228139.296475	455560.244254	63477.000000	715182.695500	1069068.939753	1059297.939753	1057127.000000	1589095.000000	0.804577	1.052126	43	32	75	1510365.744857	4411.2	187.3	16194.1	55802.3	9707.2	3866.1	4611.5	1898.0	890.1	1864.3	22014.6	4535.4	1848.9	939.0	450.5	4128.9	20.4	423.1	4783.8	293.0	16019.1	56683.6	8867.2	3877.8	4865.8	1959.7	4815.1	1933.5	571.2	4164.8	10.1	373.9	0.0	1030.5	0.0	0.0	0.0	0.0	0.0	183.6	650.2	356.0	774.4	644.5	829.1
sub-0025787_ses-2_run-1	1202378.000000	1188078.000000	1187701.103622	10427.000000	265001.148291	265878.100600	530879.248891	225388.848379	226181.006352	451569.854731	63692.000000	708236.248891	1058452.103622	1048025.103622	1046336.000000	1600449.000000	0.795404	1.058738	41	43	84	1511657.240390	4632.2	268.2	14567.8	56364.1	9173.5	3819.5	4732.2	1934.2	956.4	2059.2	22218.9	4575.7	1859.5	950.8	460.1	4273.8	27.9	484.4	5006.6	366.1	14851.3	56299.0	9039.1	3873.4	4917.1	1880.3	4881.7	1962.3	566.6	4280.0	16.3	398.0	0.0	957.7	0.0	0.0	0.0	0.0	0.0	198.7	803.9	440.2	721.5	575.1	827.0
sub-0025788_ses-1_run-1	1186914.000000	1166748.000000	1166054.149074	16482.000000	273620.073998	277457.985183	551078.059180	213301.317831	213501.772063	426803.089894	58099.000000	713359.059180	1056171.149074	1039689.149074	1036568.000000	1568862.000000	0.816440	1.079170	67	52	119	1453766.827261	8099.9	178.6	14346.8	51139.6	7356.3	3877.6	5190.8	1840.7	1385.2	1454.1	17423.8	3914.7	1596.1	961.5	453.1	3735.6	35.7	545.5	7246.0	215.4	12366.8	51317.9	7640.2	3745.8	5008.6	1860.3	4686.7	1762.2	489.4	3674.1	19.1	450.5	0.0	975.4	0.0	0.0	0.0	0.0	0.0	124.5	818.1	558.6	852.9	626.2	710.7
sub-0025788_ses-2_run-1	1179428.000000	1159055.000000	1158661.900710	16575.000000	268075.648148	269595.852452	537671.500600	216574.404087	216749.996022	433324.400109	57803.000000	699344.500600	1048477.900710	1031902.900710	1029061.000000	1568629.000000	0.815736	1.084922	48	59	107	1445844.381370	8212.4	190.4	13995.1	51013.2	6997.2	3855.0	5074.7	1925.2	1422.0	1440.9	17275.0	3809.9	1687.1	1052.2	462.2	3888.4	18.9	586.2	7497.4	203.8	12990.9	51126.6	7678.1	3764.7	4891.6	1867.2	4572.8	1743.3	522.8	3636.2	23.0	367.9	0.0	831.2	0.0	0.0	0.0	0.0	0.0	145.4	761.3	446.8	536.4	531.6	726.4
sub-0025789_ses-1_run-1	1145687.000000	1130487.000000	1129806.046894	11863.000000	260667.978564	257764.785226	518432.763790	208461.967943	203629.315161	412091.283104	57825.000000	690812.763790	1003170.046894	991307.046894	988982.000000	1560790.000000	0.767484	1.045557	46	40	86	1492783.865378	5101.1	125.1	13938.1	57337.9	8120.2	3460.3	4942.5	1796.0	861.4	1744.1	19248.6	4130.3	1615.6	842.4	422.3	3740.6	58.1	252.2	6414.4	172.1	14238.8	55844.4	7997.9	3501.9	4899.3	1725.4	4272.6	1727.0	538.3	3622.7	16.4	308.7	0.0	811.9	0.0	0.0	0.0	0.0	0.0	99.8	920.3	555.5	774.2	562.0	696.0
sub-0025789_ses-2_run-1	1142901.000000	1127921.000000	1127490.925055	11692.000000	260763.161281	257019.308000	517782.469281	207680.227946	203770.227828	411450.455774	57337.000000	687458.469281	1001136.925055	989444.925055	986956.000000	1543814.000000	0.770922	1.041350	57	59	116	1482512.697548	5000.5	146.0	15737.6	56776.2	8130.9	3400.1	4706.3	1747.5	836.3	1717.1	19475.2	4159.6	1513.5	854.0	429.7	3764.2	52.7	262.0	6225.2	202.7	13682.6	54374.2	7846.2	3358.7	4889.1	1838.8	4381.3	1768.9	536.5	3585.1	19.8	328.5	0.0	913.7	0.0	0.0	0.0	0.0	0.0	105.1	949.4	534.5	527.5	544.4	620.8
sub-0025790_ses-1_run-1	1347195.000000	1337733.000000	1336710.978592	6476.000000	292074.835370	293025.029974	585099.865344	272710.581786	272084.531462	544795.113248	66201.000000	766306.865344	1206378.978592	1199902.978592	1196988.000000	1754301.000000	0.805475	1.048879	31	28	59	1672547.801674	3206.9	163.1	13403.5	55511.2	8366.9	3553.0	6067.1	2509.1	882.2	1371.6	22094.0	4792.8	1691.5	887.2	550.5	4688.5	46.2	146.2	3458.0	138.7	12858.5	58141.4	9119.8	3829.3	5161.9	2923.1	4695.3	2011.0	638.3	4577.6	5.3	187.1	0.0	1286.6	0.0	0.0	0.0	0.0	0.0	245.5	1232.6	709.5	1070.4	1022.8	821.5
sub-0025790_ses-2_run-1	1353916.000000	1344881.000000	1343971.961956	6193.000000	285549.048494	285246.933042	570795.981536	282971.752186	283711.228234	566682.980420	65643.000000	748191.981536	1213355.961956	1207162.961956	1203894.000000	1771402.000000	0.812591	1.063157	69	56	125	1666171.418165	3207.0	180.7	15084.8	53786.5	8685.8	3533.5	5917.2	2591.2	872.9	1230.4	21841.3	4741.7	1589.3	908.9	505.5	4539.7	34.4	129.6	3277.1	113.3	14382.4	56520.5	8542.8	3870.1	5916.9	2516.9	4661.4	2108.7	609.4	4422.9	0.0	194.0	0.0	1387.6	0.0	0.0	0.0	0.0	0.0	230.3	1167.8	726.5	1142.9	1100.0	815.2
sub-0025791_ses-1_run-1	1256290.000000	1242823.000000	1242201.729332	9986.000000	268552.865200	270026.317384	538579.182585	246305.556222	246721.990525	493027.546747	62492.000000	718455.182585	1107227.729332	1097241.729332	1094605.000000	1648588.000000	0.779286	1.022632	37	41	78	1612103.615689	5271.4	265.2	16517.4	58434.3	8602.2	3364.3	5704.4	2146.2	1079.8	1710.9	23158.4	3941.5	1775.4	895.0	558.8	4400.1	13.6	358.0	4221.5	277.0	15233.5	57840.3	7843.2	3261.1	5890.5	2006.8	4541.3	1923.4	602.0	4625.5	8.5	372.2	0.0	989.9	0.0	0.0	0.0	0.0	0.0	151.5	853.1	508.2	879.3	780.6	763.4
sub-0025791_ses-2_run-1	1254951.000000	1242523.000000	1241925.197497	9103.000000	264993.108357	268639.100718	533632.209074	248723.328608	249370.659815	498093.988423	61036.000000	712604.209074	1105130.197497	1096027.197497	1093234.000000	1651150.000000	0.775626	1.020499	32	39	71	1617983.709217	4930.2	335.5	17086.6	58951.7	8980.9	3250.1	4975.7	2139.8	1035.8	1620.4	23477.8	3823.3	1707.2	832.1	511.2	4411.6	0.0	251.4	3838.8	267.0	15348.2	57628.4	7661.3	3211.5	5671.2	2141.3	4445.1	1835.4	597.9	4591.5	8.9	318.7	0.0	952.2	0.0	0.0	0.0	0.0	0.0	161.4	697.4	404.0	905.9	747.5	717.1
sub-0025792_ses-1_run-1	1115977.000000	1100637.000000	1100805.199862	12038.000000	240871.704411	239423.494779	480295.199190	215450.497357	214758.503315	430209.000672	55987.000000	643683.199190	982522.199862	970484.199862	966344.000000	1537458.000000	0.774511	1.067028	101	96	197	1440879.110741	6080.4	150.2	14594.4	53730.7	7524.4	2979.2	5339.8	2089.3	1081.8	1426.7	19004.6	3793.7	1445.8	877.4	330.0	4175.8	68.4	293.5	5495.0	150.8	13081.9	51427.9	6985.3	2922.3	5350.0	1985.3	3787.2	1474.0	391.1	4032.0	54.3	439.0	0.0	1121.2	0.0	0.0	0.0	0.0	0.0	78.2	1056.2	577.2	732.3	771.9	827.2
sub-0025792_ses-2_run-1	1126355.000000	1111868.000000	1112179.053346	11369.000000	245482.433771	247510.030028	492992.463799	212877.595002	213331.994545	426209.589547	57627.000000	655898.463799	991475.053346	980106.053346	976579.000000	1521519.000000	0.785611	1.061231	56	40	96	1433730.441937	5907.7	81.0	13365.8	54830.3	7718.9	2963.8	5425.0	2212.2	1011.7	1243.0	18244.6	3911.2	1402.1	957.4	423.3	4090.8	66.3	262.0	5198.2	134.2	17123.1	49474.5	6978.3	2997.8	5606.8	1983.6	4180.7	1511.3	477.3	4392.5	56.7	276.1	0.0	388.7	0.0	0.0	0.0	0.0	0.0	33.6	1064.9	546.8	725.1	773.0	792.5
sub-0025793_ses-1_run-1	1486026.000000	1466252.000000	1466192.922754	15334.000000	353585.726820	356003.389927	709589.116747	263764.891468	263169.914539	526934.806007	68686.000000	905246.116747	1325061.922754	1309727.922754	1305052.000000	2005759.000000	0.812067	1.096085	91	63	154	1829930.465840	7329.1	247.1	15238.9	62883.2	9352.4	4469.9	5471.4	2321.2	1501.9	1325.5	19664.9	4904.8	2050.0	1681.2	539.2	4357.8	19.7	589.6	6748.8	340.1	19200.9	61687.8	9017.0	4531.7	5770.5	2105.1	5156.9	2424.8	614.1	4209.9	10.0	467.8	0.0	1402.5	0.0	0.0	0.0	0.0	0.0	219.1	954.5	442.2	808.3	1001.4	982.0
sub-0025793_ses-2_run-1	1473431.000000	1453239.000000	1452825.782982	15602.000000	344434.508339	350798.031534	695232.539872	264949.277827	265976.965282	530926.243110	67201.000000	888544.539872	1313373.782982	1297771.782982	1293644.000000	2009567.000000	0.809464	1.104003	94	87	181	1820254.741074	7619.7	211.8	16191.0	62252.6	9043.7	4233.8	5518.4	2378.5	1446.9	1452.3	19810.0	4899.3	1899.6	1823.9	454.7	4116.9	24.4	455.2	6971.0	356.3	17550.8	62155.9	9070.7	4306.3	5911.2	1934.5	5092.6	2304.5	549.8	4169.3	15.6	447.8	0.0	1695.1	0.0	0.0	0.0	0.0	0.0	148.3	978.7	437.0	880.2	1129.1	1047.9
sub-0025794_ses-1_run-1	977078.000000	964888.000000	964556.052998	9271.000000	219319.338361	220028.828051	439348.166413	169595.605433	169870.281153	339465.886586	52110.000000	596777.166413	843210.052998	833939.052998	831156.000000	1365583.000000	0.807756	1.128935	62	51	113	1209620.561254	4405.6	167.5	14184.4	51412.7	7023.4	2732.3	4758.3	1784.7	917.6	1164.8	18036.7	3770.6	1505.2	957.0	258.1	3443.5	11.1	279.7	4695.8	86.6	15236.5	52013.0	6832.9	2865.2	4878.1	1704.2	3914.1	1679.1	352.5	3356.5	14.2	281.8	0.0	553.8	0.0	0.0	0.0	0.0	0.0	205.0	772.5	472.2	589.0	522.9	796.1
sub-0025794_ses-2_run-1	961919.000000	949139.000000	948612.915086	9825.000000	214302.362775	213902.928615	428205.291390	169546.966873	168866.656823	338413.623696	50734.000000	583834.291390	830123.915086	820298.915086	817816.000000	1356249.000000	0.787705	1.110618	53	57	110	1221165.829594	4691.4	165.8	13684.7	51576.0	6720.9	2761.4	4457.9	1930.2	895.2	1222.5	18132.3	3554.1	1447.8	986.7	204.2	3385.8	19.9	265.8	4892.2	71.1	13724.5	52243.4	6584.0	2812.1	4776.4	1790.0	3855.6	1598.3	318.8	3261.9	13.0	383.0	0.0	484.0	0.0	0.0	0.0	0.0	0.0	80.1	742.4	422.4	689.0	791.7	977.9
sub-0025795_ses-1_run-1	1134921.000000	1121522.000000	1121057.022788	9653.000000	240336.388243	244375.065310	484711.453553	217522.764978	220162.804258	437685.569235	55911.000000	653314.453553	991378.022788	981725.022788	978690.000000	1531740.000000	0.809383	1.092380	55	66	121	1402204.429546	5176.3	283.5	16091.3	54356.8	7506.5	3274.4	4805.4	1834.4	964.5	2054.4	19986.8	3912.3	1483.2	887.9	375.8	3881.6	18.3	299.7	4045.7	260.7	15192.9	57032.9	7105.4	3631.0	4895.9	1853.3	4120.6	1667.1	467.3	3955.9	21.7	248.3	0.0	1676.1	0.0	0.0	0.0	0.0	0.0	92.9	895.8	503.8	797.3	713.3	820.0
sub-0025795_ses-2_run-1	1143065.000000	1129892.000000	1129911.723871	9444.000000	245423.347433	246990.961834	492414.309267	217663.145299	218994.269305	436657.414604	56764.000000	658963.309267	998317.723871	988873.723871	985751.000000	1540378.000000	0.808868	1.090019	58	63	121	1413165.941021	5081.5	227.0	15261.4	54115.4	7986.0	3370.7	4639.2	2159.7	918.9	1935.3	19882.1	3982.1	1496.9	974.2	313.4	3754.1	18.3	315.9	4031.2	238.5	19670.7	54516.8	7923.6	3682.0	4379.4	1866.8	4255.0	1639.8	483.3	4091.5	21.8	190.6	0.0	1203.1	0.0	0.0	0.0	0.0	0.0	76.1	918.0	464.2	737.2	715.2	826.3
sub-0025796_ses-1_run-1	1108222.000000	1098340.000000	1098186.801472	6669.000000	257237.060934	257071.442711	514308.503645	195004.828309	195985.469517	390990.297827	57109.000000	679010.503645	973244.801472	966575.801472	962471.000000	1459566.000000	0.817801	1.077072	79	97	176	1355124.385513	3289.2	162.1	14498.8	51378.8	7956.7	3211.8	5201.7	1886.5	772.3	1759.8	18134.7	3857.2	1557.3	771.7	268.5	3812.3	18.5	193.6	3223.0	168.9	14609.4	54344.8	7660.6	3221.5	5466.5	1785.1	3955.1	1669.6	488.8	3955.5	16.7	178.5	1.5	1603.9	0.0	0.0	0.0	0.0	0.0	146.9	832.5	377.3	786.8	767.2	708.5
sub-0025796_ses-2_run-1	1106890.000000	1097182.000000	1096858.379800	6378.000000	252625.897472	250122.280338	502748.177809	201225.523573	200195.678418	401421.201991	57289.000000	669318.177809	971650.379800	965272.379800	961736.000000	1489175.000000	0.818804	1.101593	64	50	114	1351837.534982	3329.4	191.3	14116.1	52082.0	8669.8	3343.0	4417.0	2226.5	772.5	1823.8	18126.3	3768.0	1663.5	878.1	311.7	3637.6	14.6	191.9	3185.6	73.3	13326.2	55270.8	7637.3	3291.2	5316.1	1877.2	4066.3	1685.5	432.8	3682.5	15.4	177.7	0.0	1201.2	0.0	0.0	0.0	0.0	0.0	98.0	824.9	399.1	739.4	775.7	754.3
sub-0025797_ses-1_run-1	1346326.000000	1333270.000000	1332821.621773	9519.000000	269123.300397	271341.555069	540464.855467	279346.078429	282628.687878	561974.766307	69334.000000	734764.855467	1184307.621773	1174788.621773	1172122.000000	1775748.000000	0.797151	1.051409	27	26	53	1688922.151119	5450.7	194.1	18465.4	62626.5	10993.6	4206.9	5763.1	2198.3	909.4	1677.5	24556.1	4420.5	1814.9	1091.9	372.3	4829.7	23.6	264.0	4094.3	183.1	18793.7	60629.3	10340.7	3893.8	5913.9	2255.9	4405.0	1896.0	558.4	4623.6	26.3	122.3	0.0	1602.9	0.0	0.0	0.0	0.0	0.0	109.7	1192.5	552.4	973.9	1126.9	960.4
sub-0025797_ses-2_run-1	1339452.000000	1325275.000000	1324856.325747	10565.000000	268257.779486	268618.337755	536876.117242	277374.785617	279993.422889	557368.208506	70219.000000	731059.117242	1178229.325747	1167664.325747	1164791.000000	1772680.000000	0.795702	1.053061	28	26	54	1683358.816995	6071.4	210.6	18547.0	61947.5	10894.1	4314.7	6119.6	2247.4	954.3	1718.3	24925.1	4475.3	1887.4	1077.5	364.0	4755.6	29.5	310.5	4459.3	186.5	19091.0	60193.2	10067.7	4327.9	6054.2	2301.0	4519.2	1853.3	524.0	4575.3	32.1	154.7	0.0	1277.8	0.0	0.0	0.0	0.0	0.0	105.2	1187.1	568.8	976.4	1009.0	934.5
sub-0025798_ses-1_run-1	1367497.000000	1338258.000000	1338157.289935	22913.000000	315750.475168	313390.114465	629140.589633	237040.879383	235994.820919	473035.700302	68723.000000	834675.589633	1197625.289935	1174712.289935	1170814.000000	1862456.000000	0.771435	1.050652	66	58	124	1772666.570246	11648.4	472.8	15891.0	63567.1	8206.1	4691.2	6243.8	2299.8	2192.9	2782.4	23537.0	4501.7	2108.7	1431.8	553.8	4989.5	14.8	577.7	9761.7	325.3	15486.4	71223.7	8414.2	4388.7	6240.9	2247.3	4926.5	2226.8	531.5	4787.2	14.0	444.3	0.0	908.9	0.0	0.0	0.0	0.0	0.0	235.2	870.0	402.6	723.7	743.7	781.1
sub-0025798_ses-2_run-1	1341582.000000	1310741.000000	1310480.379675	24412.000000	296783.405254	294900.458564	591683.863818	243590.239782	243986.276075	487576.515857	67027.000000	793037.863818	1174108.379675	1149696.379675	1146438.000000	1833647.000000	0.755941	1.033205	65	50	115	1774718.152471	12390.4	498.4	15083.0	63739.7	7737.5	4502.3	6115.0	2360.2	2310.4	2849.0	23969.1	4376.9	2161.5	1398.5	415.4	4960.3	18.7	582.5	10638.8	336.7	15875.2	69044.0	8126.6	4361.0	5930.1	2191.1	4780.5	2169.5	613.1	4734.4	0.0	495.9	0.0	879.3	0.0	0.0	0.0	0.0	0.0	177.3	907.6	478.2	771.6	771.5	810.2
sub-0025799_ses-1_run-1	1222936.000000	1200857.000000	1200918.901458	17259.000000	254732.864686	257655.563999	512388.428685	238212.689163	239784.783610	477997.472773	62395.000000	694244.428685	1073441.901458	1056182.901458	1052561.000000	1569046.000000	0.791881	1.015995	86	55	141	1544343.993814	7403.1	402.4	15230.4	58068.3	8277.4	3868.0	5491.3	2314.8	1112.5	2709.1	23430.0	3892.2	1735.9	1133.4	482.1	4505.3	16.1	404.4	8515.7	426.3	14530.3	59616.1	8318.3	3838.1	5463.9	2047.5	4032.7	1890.8	579.8	4263.8	17.4	523.6	0.0	453.0	0.0	0.0	0.0	0.0	0.0	229.1	1053.1	685.9	650.0	736.5	1044.6
sub-0025799_ses-2_run-1	1226142.000000	1204480.000000	1204441.301424	16594.000000	247189.829032	249555.437669	496745.266701	248953.631565	249385.403158	498339.034723	61626.000000	675363.266701	1076354.301424	1059760.301424	1056553.000000	1582589.000000	0.800373	1.033046	47	38	85	1531963.086456	7127.5	409.9	16609.9	57126.1	8311.4	3618.7	5354.4	2142.2	1207.6	2791.5	23305.0	4161.5	1909.4	1099.1	480.2	4349.1	12.5	408.1	8390.8	420.3	15306.2	58351.1	7974.8	3653.2	5432.0	2135.5	4114.1	1939.9	596.0	4261.8	21.1	501.2	0.0	599.9	0.0	0.0	0.0	0.0	0.0	291.4	1035.6	742.8	740.0	789.4	1049.9
sub-0025800_ses-1_run-1	1301944.000000	1283750.000000	1283735.504349	13581.000000	297565.108086	299194.254317	596759.362404	236061.620642	235249.521303	471311.141945	67184.000000	783070.362404	1152692.504349	1139111.504349	1135181.000000	1755920.000000	0.771923	1.041086	122	109	231	1686623.509302	5568.9	236.5	14960.3	59042.3	9368.7	3926.5	5612.7	2377.6	1071.8	2707.1	23359.1	4592.8	1850.4	1018.8	449.5	4699.1	24.8	232.6	7244.8	226.0	15427.9	57975.7	8496.3	4229.5	5923.4	2335.9	4752.8	2059.0	524.3	4563.2	12.8	494.9	0.0	1334.2	0.0	0.0	0.0	0.0	0.0	114.2	891.4	485.3	432.2	508.1	815.6
